Load Port,Eqp Type (Abrv) in Shipment,ETD,Dsch Port,ETA Dsch Port,Final Dest,ETA Final Dest,Msr (Per Eqp),Unit of Measure,Wgt (Per Eqp),Unit of Measure,PO No.,Item Class,Shipped Qty,PkgCode,Shipped Dtl Qty,PkgCode,Item Shipped Wgt,Unit of Measure,Item Shipped Msr,Unit of Measure
BANGLADESH - CHITTAGONG,40FT,03/28/2016,UK - SOUTHAMPTON,04/21/2016,UK Door,04/26/2016,49.98,M3,7193.74,KG,90100,I-Knitwear,1,CTN,5,PCS,11.3,KG,0.09,CBM
BANGLADESH - CHITTAGONG,40FT,03/28/2016,UK - SOUTHAMPTON,04/21/2016,UK Door,04/26/2016,49.98,M3,7193.74,KG,90100,I-Knitwear,58,CTN,870,PCS,655.4,KG,5.15,CBM
BANGLADESH - CHITTAGONG,40FT,03/28/2016,UK - SOUTHAMPTON,04/21/2016,UK Door,04/26/2016,62.41,M3,8503.1,KG,90101,I-Knitwear,1,CTN,5,PCS,11.3,KG,0.09,CBM
BANGLADESH - CHITTAGONG,40FT,03/28/2016,UK - SOUTHAMPTON,04/21/2016,UK Door,04/26/2016,62.41,M3,8503.1,KG,90101,I-Knitwear,58,CTN,870,PCS,655.4,KG,5.15,CBM
BANGLADESH - CHITTAGONG,40FT,03/28/2016,UK - SOUTHAMPTON,04/21/2016,UK Door,04/26/2016,62.41,M3,8503.1,KG,90102,I-Knitwear,1,CTN,10,PCS,11.3,KG,0.09,CBM
BANGLADESH - CHITTAGONG,40FT,03/28/2016,UK - SOUTHAMPTON,04/21/2016,UK Door,04/26/2016,62.41,M3,8503.1,KG,90102,I-Knitwear,138,CTN,2070,PCS,1559.4,KG,12.25,CBM
BANGLADESH - CHITTAGONG,40FT,03/28/2016,UK - SOUTHAMPTON,04/21/2016,UK Door,04/26/2016,62.41,M3,8503.1,KG,90103,I-Knitwear,1,CTN,10,PCS,11.9,KG,0.09,CBM
BANGLADESH - CHITTAGONG,40FT,03/28/2016,UK - SOUTHAMPTON,04/21/2016,UK Door,04/26/2016,62.41,M3,8503.1,KG,90103,I-Knitwear,138,CTN,2070,PCS,1642.2,KG,12.25,CBM
BANGLADESH - CHITTAGONG,40FT,03/28/2016,UK - SOUTHAMPTON,04/21/2016,UK Door,04/26/2016,62.41,M3,8503.1,KG,90104,I-Knitwear,147,CTN,2340,PCS,1852.2,KG,13.05,CBM
BANGLADESH - CHITTAGONG,40FT,03/28/2016,UK - SOUTHAMPTON,04/21/2016,UK Door,04/26/2016,62.41,M3,8503.1,KG,90105,I-Knitwear,219,CTN,3500,PCS,2759.4,KG,19.44,CBM
CHINA - YANTIAN,40FT,04/01/2016,UK - SOUTHAMPTON,04/24/2016,UK Door,04/24/2016,8.32,M3,1386,KG,90106,Y-Skirts,126,CTN,2394,PCS,1386,KG,8.32,CBM
CHINA - YANTIAN,40FT,04/01/2016,UK - SOUTHAMPTON,04/24/2016,UK Door,04/24/2016,2.97,M3,510,KG,90107,Y-Skirts,45,CTN,855,PCS,510,KG,2.97,CBM
CHINA - YANTIAN,40FT,04/01/2016,UK - SOUTHAMPTON,04/24/2016,UK Door,04/24/2016,7.66,M3,1276,KG,90108,Y-Skirts,116,CTN,2204,PCS,1276,KG,7.66,CBM
CHINA - YANTIAN,40FT,04/01/2016,UK - SOUTHAMPTON,04/24/2016,UK Door,04/24/2016,2.18,M3,375,KG,90109,Y-Skirts,33,CTN,627,PCS,375,KG,2.18,CBM
CHINA - YANTIAN,40FT,04/01/2016,UK - SOUTHAMPTON,04/24/2016,UK Door,04/24/2016,1.96,M3,410,KG,90110,B-Jeans,41,CTN,984,PCS,410,KG,1.96,CBM
CHINA - YANTIAN,40FT,04/01/2016,UK - SOUTHAMPTON,04/24/2016,UK Door,04/24/2016,4.03,M3,998,KG,90111,Y-Skirts,79,CTN,1998,PCS,998,KG,4.03,CBM
CHINA - YANTIAN,40FT,04/01/2016,UK - SOUTHAMPTON,04/24/2016,UK Door,04/24/2016,2.91,M3,691,KG,90112,B-Jeans,71,CTN,1410,PCS,691,KG,2.91,CBM
CHINA - YANTIAN,40FT,04/01/2016,UK - SOUTHAMPTON,04/24/2016,UK Door,04/24/2016,2.05,M3,524,KG,90113,B-Jeans,50,CTN,1036,PCS,524,KG,2.05,CBM
CHINA - YANTIAN,40FT,04/01/2016,UK - SOUTHAMPTON,04/24/2016,UK Door,04/24/2016,2.63,M3,609,KG,90114,B-Jeans,64,CTN,1207,PCS,609,KG,2.63,CBM
CHINA - YANTIAN,40FT,04/01/2016,UK - SOUTHAMPTON,04/24/2016,UK Door,04/24/2016,3.94,M3,1075,KG,90115,B-Jeans,96,CTN,2286,PCS,1075,KG,3.94,CBM
CHINA - YANTIAN,40FT,04/01/2016,UK - SOUTHAMPTON,04/24/2016,UK Door,04/24/2016,1.74,M3,294,KG,90116,B-Jeans,28,CTN,504,PCS,294,KG,1.74,CBM
CHINA - YANTIAN,40FT,04/01/2016,UK - SOUTHAMPTON,04/24/2016,UK Door,04/24/2016,1.8,M3,313,KG,90117,B-Jeans,29,CTN,522,PCS,313,KG,1.8,CBM
CHINA - YANTIAN,40FT,04/01/2016,UK - SOUTHAMPTON,04/24/2016,UK Door,04/24/2016,2.24,M3,378,KG,90118,B-Jeans,36,CTN,648,PCS,378,KG,2.24,CBM
CHINA - YANTIAN,40FT,04/01/2016,UK - SOUTHAMPTON,04/24/2016,UK Door,04/24/2016,1.56,M3,269,KG,90119,B-Jeans,25,CTN,450,PCS,269,KG,1.56,CBM
CHINA - YANTIAN,40FT,04/05/2016,UK - FELIXSTOWE,04/27/2016,UK Door,04/27/2016,1.09,M3,263,KG,90120,C-Trousers,36,CTN,519,PCS,263,KG,1.09,CBM
CHINA - YANTIAN,40FT,04/05/2016,UK - FELIXSTOWE,04/27/2016,UK Door,04/27/2016,1.03,M3,248,KG,90121,C-Trousers,34,CTN,492,PCS,248,KG,1.03,CBM
CHINA - YANTIAN,40FT,04/05/2016,UK - FELIXSTOWE,04/27/2016,UK Door,04/27/2016,0.44,M3,87,KG,90122,Y-Skirts,10,CTN,102,PCS,87,KG,0.44,CBM
CHINA - YANTIAN,40FT,04/05/2016,UK - FELIXSTOWE,04/27/2016,UK Door,04/27/2016,4.97,M3,974,KG,90123,Y-Skirts,112,CTN,1338,PCS,974,KG,4.97,CBM
CHINA - YANTIAN,40FT,04/05/2016,UK - FELIXSTOWE,04/27/2016,UK Door,04/27/2016,1.62,M3,367,KG,90124,Y-Skirts,28,CTN,797,PCS,367,KG,1.62,CBM
CHINA - YANTIAN,40FT,04/05/2016,UK - FELIXSTOWE,04/27/2016,UK Door,04/27/2016,1.21,M3,275,KG,90125,Y-Skirts,21,CTN,610,PCS,275,KG,1.21,CBM
CHINA - YANTIAN,40FT,04/05/2016,UK - FELIXSTOWE,04/27/2016,UK Door,04/27/2016,2.02,M3,459,KG,90126,Y-Skirts,35,CTN,1204,PCS,459,KG,2.02,CBM
CHINA - YANTIAN,40FT,04/05/2016,UK - FELIXSTOWE,04/27/2016,UK Door,04/27/2016,2.66,M3,509,KG,90127,B-Jeans,55,CTN,1048,PCS,509,KG,2.66,CBM
CHINA - YANTIAN,40FT,04/05/2016,UK - FELIXSTOWE,04/27/2016,UK Door,04/27/2016,0.34,M3,65,KG,90128,B-Jeans,7,CTN,143,PCS,65,KG,0.34,CBM
CHINA - YANTIAN,40FT,04/05/2016,UK - FELIXSTOWE,04/27/2016,UK Door,04/27/2016,0.05,M3,9,KG,90129,B-Jeans,1,CTN,12,PCS,9,KG,0.05,CBM
CHINA - YANTIAN,40FT,04/05/2016,UK - FELIXSTOWE,04/27/2016,UK Door,04/27/2016,0.05,M3,9,KG,90130,B-Jeans,1,CTN,14,PCS,9,KG,0.05,CBM
CHINA - YANTIAN,40FT,04/05/2016,UK - FELIXSTOWE,04/27/2016,UK Door,04/27/2016,0.1,M3,19,KG,90131,B-Jeans,2,CTN,36,PCS,19,KG,0.1,CBM
CHINA - YANTIAN,40FT,04/05/2016,UK - FELIXSTOWE,04/27/2016,UK Door,04/27/2016,0.1,M3,19,KG,90132,B-Jeans,2,CTN,28,PCS,19,KG,0.1,CBM
CHINA - YANTIAN,40FT,04/05/2016,UK - FELIXSTOWE,04/27/2016,UK Door,04/27/2016,0.05,M3,9,KG,90133,B-Jeans,1,CTN,9,PCS,9,KG,0.05,CBM
CHINA - YANTIAN,40FT,04/05/2016,UK - FELIXSTOWE,04/27/2016,UK Door,04/27/2016,2.66,M3,509,KG,90134,B-Jeans,55,CTN,1037,PCS,509,KG,2.66,CBM
CHINA - YANTIAN,40FT,04/05/2016,UK - FELIXSTOWE,04/27/2016,UK Door,04/27/2016,0.34,M3,65,KG,90135,B-Jeans,7,CTN,143,PCS,65,KG,0.34,CBM
CHINA - YANTIAN,40FT,04/05/2016,UK - FELIXSTOWE,04/27/2016,UK Door,04/27/2016,0.05,M3,9,KG,90136,B-Jeans,1,CTN,11,PCS,9,KG,0.05,CBM
CHINA - YANTIAN,40FT,04/05/2016,UK - FELIXSTOWE,04/27/2016,UK Door,04/27/2016,0.05,M3,9,KG,90137,B-Jeans,1,CTN,14,PCS,9,KG,0.05,CBM
CHINA - YANTIAN,40FT,04/05/2016,UK - FELIXSTOWE,04/27/2016,UK Door,04/27/2016,0.1,M3,19,KG,90138,B-Jeans,2,CTN,36,PCS,19,KG,0.1,CBM
CHINA - YANTIAN,40FT,04/05/2016,UK - FELIXSTOWE,04/27/2016,UK Door,04/27/2016,0.1,M3,19,KG,90139,B-Jeans,2,CTN,36,PCS,19,KG,0.1,CBM
CHINA - YANTIAN,40FT,04/05/2016,UK - FELIXSTOWE,04/27/2016,UK Door,04/27/2016,0.05,M3,9,KG,90140,B-Jeans,1,CTN,9,PCS,9,KG,0.05,CBM
CHINA - YANTIAN,40FT,04/05/2016,UK - FELIXSTOWE,04/27/2016,UK Door,04/27/2016,2.71,M3,518,KG,90141,B-Jeans,56,CTN,1029,PCS,518,KG,2.71,CBM
CHINA - YANTIAN,40FT,04/05/2016,UK - FELIXSTOWE,04/27/2016,UK Door,04/27/2016,0.34,M3,65,KG,90142,B-Jeans,7,CTN,143,PCS,65,KG,0.34,CBM
CHINA - YANTIAN,40FT,04/05/2016,UK - FELIXSTOWE,04/27/2016,UK Door,04/27/2016,0.05,M3,9,KG,90143,B-Jeans,1,CTN,13,PCS,9,KG,0.05,CBM
CHINA - YANTIAN,40FT,04/05/2016,UK - FELIXSTOWE,04/27/2016,UK Door,04/27/2016,0.05,M3,9,KG,90144,B-Jeans,1,CTN,14,PCS,9,KG,0.05,CBM
CHINA - YANTIAN,40FT,04/05/2016,UK - FELIXSTOWE,04/27/2016,UK Door,04/27/2016,0.1,M3,19,KG,90145,B-Jeans,2,CTN,36,PCS,19,KG,0.1,CBM
CHINA - YANTIAN,40FT,04/05/2016,UK - FELIXSTOWE,04/27/2016,UK Door,04/27/2016,0.05,M3,9,KG,90146,B-Jeans,1,CTN,9,PCS,9,KG,0.05,CBM
CHINA - YANTIAN,40FT,04/05/2016,UK - FELIXSTOWE,04/27/2016,UK Door,04/27/2016,0.54,M3,105,KG,90147,B-Jeans,10,CTN,150,PCS,105,KG,0.54,CBM
CHINA - YANTIAN,40FT,04/05/2016,UK - FELIXSTOWE,04/27/2016,UK Door,04/27/2016,2.7,M3,525,KG,90148,B-Jeans,50,CTN,1000,PCS,525,KG,2.7,CBM
CHINA - YANTIAN,40FT,04/05/2016,UK - FELIXSTOWE,04/27/2016,UK Door,04/27/2016,2.7,M3,525,KG,90149,B-Jeans,50,CTN,1000,PCS,525,KG,2.7,CBM
CHINA - YANTIAN,40FT,04/05/2016,UK - FELIXSTOWE,04/27/2016,UK Door,04/27/2016,0.11,M3,21,KG,90150,B-Jeans,2,CTN,24,PCS,21,KG,0.11,CBM
CHINA - YANTIAN,40FT,04/05/2016,UK - FELIXSTOWE,04/27/2016,UK Door,04/27/2016,0.81,M3,157,KG,90151,B-Jeans,15,CTN,200,PCS,157,KG,0.81,CBM
CHINA - YANTIAN,40FT,04/05/2016,UK - FELIXSTOWE,04/27/2016,UK Door,04/27/2016,2.16,M3,420,KG,90152,B-Jeans,40,CTN,798,PCS,420,KG,2.16,CBM
CHINA - YANTIAN,40FT,04/05/2016,UK - FELIXSTOWE,04/27/2016,UK Door,04/27/2016,1.51,M3,294,KG,90153,B-Jeans,28,CTN,500,PCS,294,KG,1.51,CBM
CHINA - YANTIAN,40FT,04/05/2016,UK - FELIXSTOWE,04/27/2016,UK Door,04/27/2016,0.65,M3,126,KG,90154,B-Jeans,12,CTN,200,PCS,126,KG,0.65,CBM
CHINA - YANTIAN,40FT,04/05/2016,UK - FELIXSTOWE,04/27/2016,UK Door,04/27/2016,2.37,M3,462,KG,90155,B-Jeans,44,CTN,900,PCS,462,KG,2.37,CBM
CHINA - YANTIAN,40FT,04/05/2016,UK - FELIXSTOWE,04/27/2016,UK Door,04/27/2016,2.16,M3,420,KG,90156,B-Jeans,40,CTN,800,PCS,420,KG,2.16,CBM
CHINA - YANTIAN,40FT,04/05/2016,UK - FELIXSTOWE,04/27/2016,UK Door,04/27/2016,0.11,M3,21,KG,90157,B-Jeans,2,CTN,24,PCS,21,KG,0.11,CBM
CHINA - YANTIAN,40FT,04/05/2016,UK - FELIXSTOWE,04/27/2016,UK Door,04/27/2016,3.3,M3,689,KG,90158,B-Jeans,71,CTN,1547,PCS,689,KG,3.3,CBM
CHINA - YANTIAN,40FT,04/05/2016,UK - FELIXSTOWE,04/27/2016,UK Door,04/27/2016,0.27,M3,60,KG,90159,B-Jeans,5,CTN,114,PCS,60,KG,0.27,CBM
CHINA - YANTIAN,40FT,04/05/2016,UK - FELIXSTOWE,04/27/2016,UK Door,04/27/2016,1.09,M3,240,KG,90160,B-Jeans,20,CTN,515,PCS,240,KG,1.09,CBM
CHINA - YANTIAN,40FT,04/05/2016,UK - FELIXSTOWE,04/27/2016,UK Door,04/27/2016,1.03,M3,228,KG,90161,B-Jeans,19,CTN,506,PCS,228,KG,1.03,CBM
CHINA - YANTIAN,40FT,04/05/2016,UK - FELIXSTOWE,04/27/2016,UK Door,04/27/2016,2.99,M3,769,KG,90162,B-Jeans,71,CTN,1527,PCS,769,KG,2.99,CBM
CHINA - YANTIAN,40FT,04/05/2016,UK - FELIXSTOWE,04/27/2016,UK Door,04/27/2016,2.96,M3,758,KG,90163,B-Jeans,70,CTN,1512,PCS,758,KG,2.96,CBM
CHINA - SHANGHAI,20FT,04/03/2016,UK - FELIXSTOWE,05/01/2016,UK Door,05/04/2016,21.406,M3,3814.2,KG,90164,C-Trousers,33,CTN,880,PCS,480,KG,2.97,CBM
CHINA - SHANGHAI,20FT,04/03/2016,UK - FELIXSTOWE,05/01/2016,UK Door,05/04/2016,21.406,M3,3814.2,KG,90165,C-Trousers,58,CTN,1160,PCS,638,KG,5.22,CBM
CHINA - SHANGHAI,20FT,04/03/2016,UK - FELIXSTOWE,05/01/2016,UK Door,05/04/2016,21.406,M3,3814.2,KG,90166,C-Trousers,27,CTN,742,PCS,398,KG,2.43,CBM
CHINA - SHANGHAI,20FT,04/03/2016,UK - FELIXSTOWE,05/01/2016,UK Door,05/04/2016,21.406,M3,3814.2,KG,90167,C-Trousers,6,CTN,143,PCS,79,KG,0.54,CBM
CHINA - SHANGHAI,20FT,04/03/2016,UK - FELIXSTOWE,05/01/2016,UK Door,05/04/2016,21.406,M3,3814.2,KG,90168,C-Trousers,1,CTN,12,PCS,6.6,KG,0.09,CBM
CHINA - SHANGHAI,20FT,04/03/2016,UK - FELIXSTOWE,05/01/2016,UK Door,05/04/2016,21.406,M3,3814.2,KG,90169,C-Trousers,1,CTN,14,PCS,7.7,KG,0.09,CBM
CHINA - SHANGHAI,20FT,04/03/2016,UK - FELIXSTOWE,05/01/2016,UK Door,05/04/2016,21.406,M3,3814.2,KG,90170,C-Trousers,2,CTN,36,PCS,20.3,KG,0.18,CBM
CHINA - SHANGHAI,20FT,04/03/2016,UK - FELIXSTOWE,05/01/2016,UK Door,05/04/2016,21.406,M3,3814.2,KG,90171,C-Trousers,1,CTN,13,PCS,8.1,KG,0.09,CBM
CHINA - SHANGHAI,20FT,04/03/2016,UK - FELIXSTOWE,05/01/2016,UK Door,05/04/2016,21.406,M3,3814.2,KG,90172,Y-Skirts,50,CTN,3200,PCS,595,KG,2.53,CBM
CHINA - SHANGHAI,20FT,04/03/2016,UK - FELIXSTOWE,05/01/2016,UK Door,05/04/2016,21.406,M3,3814.2,KG,90173,Y-Skirts,80,CTN,4304,PCS,744,KG,4.05,CBM
CHINA - SHANGHAI,20FT,04/03/2016,UK - FELIXSTOWE,05/01/2016,UK Door,05/04/2016,21.406,M3,3814.2,KG,90174,C-Trousers,30,CTN,875,PCS,375,KG,1.44,CBM
CHINA - SHANGHAI,20FT,04/03/2016,UK - FELIXSTOWE,05/01/2016,UK Door,05/04/2016,21.406,M3,3814.2,KG,90175,C-Trousers,37,CTN,1045,PCS,462.5,KG,1.776,CBM
CAMBODIA - SIHANOUKVILLE,LCL,04/03/2016,UK - FELIXSTOWE,05/02/2016,UK Door,05/05/2016,6.81,M3,1706.6,KG,90176,C-Trousers,38,CTN,1208,PCS,337,KG,1.23,CBM
CAMBODIA - SIHANOUKVILLE,LCL,04/03/2016,UK - FELIXSTOWE,05/02/2016,UK Door,05/05/2016,6.81,M3,1706.6,KG,90177,C-Trousers,65,CTN,1955,PCS,533.8,KG,1.98,CBM
CAMBODIA - SIHANOUKVILLE,LCL,04/03/2016,UK - FELIXSTOWE,05/02/2016,UK Door,05/05/2016,6.81,M3,1706.6,KG,90178,C-Trousers,60,CTN,1912,PCS,530,KG,2.2,CBM
CAMBODIA - SIHANOUKVILLE,LCL,04/03/2016,UK - FELIXSTOWE,05/02/2016,UK Door,05/05/2016,6.81,M3,1706.6,KG,90179,C-Trousers,41,CTN,1209,PCS,305.8,KG,1.4,CBM
BANGLADESH - CHITTAGONG,40HC,04/06/2016,UK - SOUTHAMPTON,05/03/2016,UK Door,05/06/2016,60.38,M3,8565.78,KG,90180,I-Knitwear,20,CTN,360,PCS,228,KG,1.64,CBM
BANGLADESH - CHITTAGONG,40HC,04/06/2016,UK - SOUTHAMPTON,05/03/2016,UK Door,05/06/2016,60.38,M3,8565.78,KG,90181,I-Knitwear,33,CTN,640,PCS,426.47,KG,2.97,CBM
BANGLADESH - CHITTAGONG,40HC,04/06/2016,UK - SOUTHAMPTON,05/03/2016,UK Door,05/06/2016,60.38,M3,8565.78,KG,90182,I-Knitwear,37,CTN,660,PCS,421.8,KG,3.04,CBM
BANGLADESH - CHITTAGONG,40HC,04/06/2016,UK - SOUTHAMPTON,05/03/2016,UK Door,05/06/2016,60.38,M3,8565.78,KG,90183,I-Knitwear,69,CTN,1340,PCS,890.36,KG,6.21,CBM
BANGLADESH - CHITTAGONG,40HC,04/06/2016,UK - SOUTHAMPTON,05/03/2016,UK Door,05/06/2016,60.38,M3,8565.78,KG,90184,I-Knitwear,47,CTN,840,PCS,535.8,KG,3.86,CBM
BANGLADESH - CHITTAGONG,40HC,04/06/2016,UK - SOUTHAMPTON,05/03/2016,UK Door,05/06/2016,60.38,M3,8565.78,KG,90185,I-Knitwear,60,CTN,1160,PCS,774.15,KG,5.4,CBM
BANGLADESH - CHITTAGONG,40HC,04/06/2016,UK - SOUTHAMPTON,05/03/2016,UK Door,05/06/2016,60.38,M3,8565.78,KG,90186,I-Knitwear,7,CTN,120,PCS,79.8,KG,0.57,CBM
BANGLADESH - CHITTAGONG,40HC,04/06/2016,UK - SOUTHAMPTON,05/03/2016,UK Door,05/06/2016,60.38,M3,8565.78,KG,90187,I-Knitwear,46,CTN,880,PCS,590.35,KG,4.14,CBM
BANGLADESH - CHITTAGONG,40HC,04/06/2016,UK - SOUTHAMPTON,05/03/2016,UK Door,05/06/2016,60.38,M3,8565.78,KG,90188,I-Knitwear,7,CTN,120,PCS,79.8,KG,0.57,CBM
BANGLADESH - CHITTAGONG,40HC,04/06/2016,UK - SOUTHAMPTON,05/03/2016,UK Door,05/06/2016,60.38,M3,8565.78,KG,90189,I-Knitwear,46,CTN,880,PCS,590.35,KG,4.14,CBM
BANGLADESH - CHITTAGONG,40HC,04/06/2016,UK - SOUTHAMPTON,05/03/2016,UK Door,05/06/2016,60.38,M3,8565.78,KG,90190,I-Knitwear,20,CTN,360,PCS,228,KG,1.64,CBM
BANGLADESH - CHITTAGONG,40HC,04/06/2016,UK - SOUTHAMPTON,05/03/2016,UK Door,05/06/2016,60.38,M3,8565.78,KG,90191,I-Knitwear,33,CTN,640,PCS,426.47,KG,2.97,CBM
BANGLADESH - CHITTAGONG,40HC,04/06/2016,UK - SOUTHAMPTON,05/03/2016,UK Door,05/06/2016,60.38,M3,8565.78,KG,90192,I-Knitwear,34,CTN,600,PCS,387.6,KG,2.79,CBM
BANGLADESH - CHITTAGONG,40HC,04/06/2016,UK - SOUTHAMPTON,05/03/2016,UK Door,05/06/2016,60.38,M3,8565.78,KG,90193,I-Knitwear,72,CTN,1400,PCS,929.23,KG,6.48,CBM
BANGLADESH - CHITTAGONG,40HC,04/06/2016,UK - SOUTHAMPTON,05/03/2016,UK Door,05/06/2016,60.38,M3,8565.78,KG,90194,I-Knitwear,40,CTN,720,PCS,456,KG,3.28,CBM
BANGLADESH - CHITTAGONG,40HC,04/06/2016,UK - SOUTHAMPTON,05/03/2016,UK Door,05/06/2016,60.38,M3,8565.78,KG,90195,I-Knitwear,66,CTN,1280,PCS,851.45,KG,5.94,CBM
BANGLADESH - CHITTAGONG,40HC,04/06/2016,UK - SOUTHAMPTON,05/03/2016,UK Door,05/06/2016,60.38,M3,8565.78,KG,90196,I-Knitwear,7,CTN,120,PCS,79.8,KG,0.57,CBM
BANGLADESH - CHITTAGONG,40HC,04/06/2016,UK - SOUTHAMPTON,05/03/2016,UK Door,05/06/2016,60.38,M3,8565.78,KG,90197,I-Knitwear,46,CTN,880,PCS,590.35,KG,4.14,CBM
BANGLADESH - CHITTAGONG,40HC,04/06/2016,UK - SOUTHAMPTON,05/03/2016,UK Door,05/06/2016,65.65,M3,8196.95,KG,90198,I-Knitwear,20,CTN,360,PCS,228,KG,1.64,CBM
BANGLADESH - CHITTAGONG,40HC,04/06/2016,UK - SOUTHAMPTON,05/03/2016,UK Door,05/06/2016,65.65,M3,8196.95,KG,90199,I-Knitwear,33,CTN,640,PCS,426.47,KG,2.97,CBM
BANGLADESH - CHITTAGONG,40HC,04/06/2016,UK - SOUTHAMPTON,05/03/2016,UK Door,05/06/2016,65.65,M3,8196.95,KG,90200,I-Knitwear,20,CTN,360,PCS,228,KG,1.64,CBM
BANGLADESH - CHITTAGONG,40HC,04/06/2016,UK - SOUTHAMPTON,05/03/2016,UK Door,05/06/2016,65.65,M3,8196.95,KG,90201,I-Knitwear,34,CTN,640,PCS,434.69,KG,3.06,CBM
BANGLADESH - CHITTAGONG,40HC,04/06/2016,UK - SOUTHAMPTON,05/03/2016,UK Door,05/06/2016,65.65,M3,8196.95,KG,90202,I-Knitwear,34,CTN,600,PCS,387.6,KG,2.79,CBM
BANGLADESH - CHITTAGONG,40HC,04/06/2016,UK - SOUTHAMPTON,05/03/2016,UK Door,05/06/2016,65.65,M3,8196.95,KG,90203,I-Knitwear,72,CTN,1400,PCS,929.11,KG,6.48,CBM
BANGLADESH - CHITTAGONG,40HC,04/06/2016,UK - SOUTHAMPTON,05/03/2016,UK Door,05/06/2016,65.65,M3,8196.95,KG,90204,I-Knitwear,206,CTN,3255,PCS,2496.72,KG,21.12,CBM
BANGLADESH - CHITTAGONG,40HC,04/06/2016,UK - SOUTHAMPTON,05/03/2016,UK Door,05/06/2016,65.65,M3,8196.95,KG,90205,I-Knitwear,253,CTN,4005,PCS,3066.36,KG,25.94,CBM
BANGLADESH - CHITTAGONG,40FT,04/06/2016,UK - SOUTHAMPTON,05/03/2016,UK Door,05/06/2016,53.22,M3,11853.36,KG,90206,I-Knitwear,202,CTN,3200,PCS,2448.24,KG,20.71,CBM
BANGLADESH - CHITTAGONG,40FT,04/06/2016,UK - SOUTHAMPTON,05/03/2016,UK Door,05/06/2016,53.22,M3,11853.36,KG,90207,I-Knitwear,317,CTN,5000,PCS,3842.04,KG,32.51,CBM
BANGLADESH - CHITTAGONG,40HC,04/06/2016,UK - SOUTHAMPTON,05/03/2016,UK Door,05/06/2016,59.66,M3,11140.44,KG,90208,C-Trousers,187,CTN,2343.3,PCS,2661.2,KG,11.22,CBM
BANGLADESH - CHITTAGONG,40HC,04/06/2016,UK - SOUTHAMPTON,05/03/2016,UK Door,05/06/2016,59.66,M3,11140.44,KG,90209,S-Shorts,60,CTN,1500,PCS,576.8,KG,2.7,CBM
BANGLADESH - CHITTAGONG,40HC,04/06/2016,UK - SOUTHAMPTON,05/03/2016,UK Door,05/06/2016,59.66,M3,11140.44,KG,90210,S-Shorts,35,CTN,875,PCS,355.4,KG,1.58,CBM
BANGLADESH - CHITTAGONG,40HC,04/06/2016,UK - SOUTHAMPTON,05/03/2016,UK Door,05/06/2016,59.66,M3,11140.44,KG,90211,S-Shorts,91,CTN,2275,PCS,857,KG,4.1,CBM
BANGLADESH - CHITTAGONG,40HC,04/06/2016,UK - SOUTHAMPTON,05/03/2016,UK Door,05/06/2016,59.66,M3,11140.44,KG,90212,M-Tops,192,CTN,4800,PCS,1091.2,KG,6.54,CBM
BANGLADESH - CHITTAGONG,40HC,04/06/2016,UK - SOUTHAMPTON,05/03/2016,UK Door,05/06/2016,59.66,M3,11140.44,KG,90213,M-Tops,99,CTN,2475,PCS,556.3,KG,3.37,CBM
BANGLADESH - CHITTAGONG,40HC,04/06/2016,UK - SOUTHAMPTON,05/03/2016,UK Door,05/06/2016,59.66,M3,11140.44,KG,90214,M-Tops,120,CTN,3000,PCS,672,KG,4.08,CBM
BANGLADESH - CHITTAGONG,40HC,04/06/2016,UK - SOUTHAMPTON,05/03/2016,UK Door,05/06/2016,59.66,M3,11140.44,KG,90215,M-Tops,76,CTN,1900,PCS,424.8,KG,2.59,CBM
BANGLADESH - CHITTAGONG,40HC,04/06/2016,UK - SOUTHAMPTON,05/03/2016,UK Door,05/06/2016,59.66,M3,11140.44,KG,90216,M-Tops,184,CTN,4600,PCS,988,KG,6.26,CBM
BANGLADESH - CHITTAGONG,40HC,04/06/2016,UK - SOUTHAMPTON,05/03/2016,UK Door,05/06/2016,59.66,M3,11140.44,KG,90217,M-Tops,104,CTN,2600,PCS,556,KG,3.54,CBM
BANGLADESH - CHITTAGONG,40HC,04/06/2016,UK - SOUTHAMPTON,05/03/2016,UK Door,05/06/2016,59.66,M3,11140.44,KG,90218,S-Shorts,58,CTN,1880,PCS,699.6,KG,3.48,CBM
BANGLADESH - CHITTAGONG,40HC,04/06/2016,UK - SOUTHAMPTON,05/03/2016,UK Door,05/06/2016,59.66,M3,11140.44,KG,90219,S-Shorts,13,CTN,366,PCS,137,KG,0.78,CBM
BANGLADESH - CHITTAGONG,40HC,04/06/2016,UK - SOUTHAMPTON,05/03/2016,UK Door,05/06/2016,59.66,M3,11140.44,KG,90220,S-Shorts,18,CTN,510,PCS,187.74,KG,1.08,CBM
BANGLADESH - CHITTAGONG,40HC,04/06/2016,UK - SOUTHAMPTON,05/03/2016,UK Door,05/06/2016,59.66,M3,11140.44,KG,90221,S-Shorts,14,CTN,366,PCS,134.96,KG,0.84,CBM
BANGLADESH - CHITTAGONG,40HC,04/06/2016,UK - SOUTHAMPTON,05/03/2016,UK Door,05/06/2016,59.66,M3,11140.44,KG,90222,S-Shorts,23,CTN,680,PCS,256.6,KG,1.38,CBM
