Load Port,Eqp Type (Abrv) in Shipment,ETD,Dsch Port,ETA Dsch Port,Final Dest,ETA Final Dest,Msr (Per Eqp),Unit of Measure,Wgt (Per Eqp),Unit of Measure,PO No.,Item Class,Shipped Qty,PkgCode,Shipped Dtl Qty,PkgCode,Item Shipped Wgt,Unit of Measure,Item Shipped Msr,Unit of Measure
BANGLADESH - CHITTAGONG,,11/05/2018,,12/02/2018,,,,,,,,M-Tops,,,,,,,21.8368850702,
BANGLADESH - CHITTAGONG,,11/05/2018,,12/02/2018,,,,,,,,M-Tops,,,,,,,12.9067851054,
BANGLADESH - CHITTAGONG,,11/05/2018,,12/02/2018,,,,,,,,M-Tops,,,,,,,4.8836484183,
BANGLADESH - CHITTAGONG,,11/05/2018,,12/02/2018,,,,,,,,M-Tops,,,,,,,9.7672968365,
BANGLADESH - CHITTAGONG,,11/05/2018,,12/02/2018,,,,,,,,M-Tops,,,,,,,20.3717905448,
BANGLADESH - CHITTAGONG,,11/05/2018,,12/02/2018,,,,,,,,M-Tops,,,,,,,21.8368850702,
BANGLADESH - CHITTAGONG,,11/05/2018,,12/02/2018,,,,,,,,M-Tops,,,,,,,12.9067851054,
VIETNAM - HAI PHONG,,10/15/2018,,11/15/2018,,,,,,,,D-Jackets,,,,,,,150.6954369064,
CHINA - SHANGHAI,,10/10/2018,,11/08/2018,,,,,,,,M-Tops,,,,,,,146.5094525479,
CHINA - SHANGHAI,,10/10/2018,,11/08/2018,,,,,,,,M-Tops,,,,,,,115.1145698591,
CHINA - SHANGHAI,,10/10/2018,,11/08/2018,,,,,,,,M-Tops,,,,,,,146.5094525479,
CHINA - SHANGHAI,,10/10/2018,,11/08/2018,,,,,,,,M-Tops,,,,,,,115.1145698591,
VIETNAM - HAI PHONG,,10/15/2018,,11/15/2018,,,,,,,,D-Jackets,,,,,,,227.4384834791,
VIETNAM - HAI PHONG,,10/15/2018,,11/15/2018,,,,,,,,Y-Skirts,,,,,,,136.0444916516,
CHINA - SHANGHAI,,08/31/2018,,09/29/2018,,,,,,,,D-Jackets,,,,,,,23.0229139718,
CHINA - SHANGHAI,,08/31/2018,,09/29/2018,,,,,,,,D-Jackets,,,,,,,6.2789765378,
CHINA - SHANGHAI,,08/31/2018,,09/29/2018,,,,,,,,D-Jackets,,,,,,,23.0229139718,
CHINA - SHANGHAI,,08/31/2018,,09/29/2018,,,,,,,,D-Jackets,,,,,,,23.0229139718,
CHINA - SHANGHAI,,08/31/2018,,09/29/2018,,,,,,,,D-Jackets,,,,,,,6.2789765378,
CHINA - SHANGHAI,,08/31/2018,,09/29/2018,,,,,,,,M-Tops,,,,,,,23.0229139718,
CHINA - SHANGHAI,,08/31/2018,,09/29/2018,,,,,,,,M-Tops,,,,,,,6.2789765378,
CHINA - SHANGHAI,,08/31/2018,,09/29/2018,,,,,,,,M-Tops,,,,,,,23.0229139718,
CHINA - SHANGHAI,,08/31/2018,,09/29/2018,,,,,,,,M-Tops,,,,,,,11.8602890158,
CHINA - SHANGHAI,,08/31/2018,,09/29/2018,,,,,,,,M-Tops,,,,,,,11.8602890158,
CHINA - SHANGHAI,,08/31/2018,,09/29/2018,,,,,,,,M-Tops,,,,,,,11.8602890158,
CHINA - SHANGHAI,,08/31/2018,,09/29/2018,,,,,,,,M-Tops,,,,,,,11.8602890158,
CHINA - SHANGHAI,,08/31/2018,,09/29/2018,,,,,,,,M-Tops,,,,,,,3.4883202988,
UNKNOWN,,08/31/2018,,,,,,,,,,M-Tops,,,,,,,65.5804216167,
BANGLADESH - CHITTAGONG,,08/31/2018,,09/27/2018,,,,,,,,M-Tops,,,,,,,33.4878748681,
BANGLADESH - CHITTAGONG,,08/31/2018,,09/27/2018,,,,,,,,M-Tops,,,,,,,58.6037810192,
BANGLADESH - CHITTAGONG,,08/31/2018,,09/27/2018,,,,,,,,M-Tops,,,,,,,53.0224685411,
BANGLADESH - CHITTAGONG,,08/31/2018,,09/27/2018,,,,,,,,M-Tops,,,,,,,39.0691873461,
CHINA - SHANGHAI,,08/31/2018,,09/29/2018,,,,,,,,M-Tops,,,,,,,29.3018905096,
CHINA - SHANGHAI,,08/31/2018,,09/29/2018,,,,,,,,M-Tops,,,,,,,14.6509452548,
BANGLADESH - CHITTAGONG,,08/31/2018,,09/27/2018,,,,,,,,M-Tops,,,,,,,62.7897653777,
BANGLADESH - CHITTAGONG,,08/31/2018,,09/27/2018,,,,,,,,M-Tops,,,,,,,58.6037810192,
BANGLADESH - CHITTAGONG,,08/31/2018,,09/27/2018,,,,,,,,M-Tops,,,,,,,33.4878748681,
PAKISTAN - KARACHI,,08/31/2018,,09/29/2018,,,,,,,,M-Tops,,,,,,,55.8131247801,
CHINA - SHANGHAI,,08/31/2018,,09/29/2018,,,,,,,,D-Jackets,,,,,,,0.6976640598,
CHINA - SHANGHAI,,08/31/2018,,09/29/2018,,,,,,,,D-Jackets,,,,,,,0.6976640598,
CHINA - SHANGHAI,,08/31/2018,,09/29/2018,,,,,,,,D-Jackets,,,,,,,0.6976640598,
CHINA - SHANGHAI,,08/31/2018,,09/29/2018,,,,,,,,M-Tops,,,,,,,0.6976640598,
CHINA - SHANGHAI,,08/31/2018,,09/29/2018,,,,,,,,M-Tops,,,,,,,0.6976640598,
CHINA - SHANGHAI,,08/31/2018,,09/29/2018,,,,,,,,M-Tops,,,,,,,0.6976640598,
CHINA - SHANGHAI,,08/31/2018,,09/29/2018,,,,,,,,M-Tops,,,,,,,0.6976640598,
CHINA - SHANGHAI,,08/31/2018,,09/29/2018,,,,,,,,M-Tops,,,,,,,0.6976640598,
CHINA - SHANGHAI,,08/31/2018,,09/29/2018,,,,,,,,M-Tops,,,,,,,0.6976640598,
UNKNOWN,,08/31/2018,,,,,,,,,,M-Tops,,,,,,,1.3953281195,
BANGLADESH - CHITTAGONG,,08/31/2018,,09/27/2018,,,,,,,,M-Tops,,,,,,,1.3953281195,
BANGLADESH - CHITTAGONG,,08/31/2018,,09/27/2018,,,,,,,,M-Tops,,,,,,,1.3953281195,
BANGLADESH - CHITTAGONG,,08/31/2018,,09/27/2018,,,,,,,,M-Tops,,,,,,,1.3953281195,
BANGLADESH - CHITTAGONG,,08/31/2018,,09/27/2018,,,,,,,,M-Tops,,,,,,,1.3953281195,
BANGLADESH - CHITTAGONG,,08/31/2018,,09/27/2018,,,,,,,,M-Tops,,,,,,,2.0929921793,
BANGLADESH - CHITTAGONG,,08/31/2018,,09/27/2018,,,,,,,,M-Tops,,,,,,,2.0929921793,
BANGLADESH - CHITTAGONG,,05/01/2018,,05/28/2018,,,,,,,,M-Tops,,,,,,,1.3953281195,
UNITED KINGOM,,04/28/2018,,,,,,,,,,M-Tops,,,,,,,0.069766406,
BANGLADESH - CHITTAGONG,,05/01/2018,,05/28/2018,,,,,,,,M-Tops,,,,,,,1.3953281195,
BANGLADESH - CHITTAGONG,,10/15/2018,,11/11/2018,,,,,,,,M-Tops,,,,,,,13.953281195,
BANGLADESH - CHITTAGONG,,10/15/2018,,11/11/2018,,,,,,,,A-Accessories,,,,,,,20.9299217926,
BANGLADESH - CHITTAGONG,,10/15/2018,,11/11/2018,,,,,,,,M-Tops,,,,,,,13.953281195,
BANGLADESH - CHITTAGONG,,10/15/2018,,11/11/2018,,,,,,,,M-Tops,,,,,,,20.9299217926,
BANGLADESH - CHITTAGONG,,10/15/2018,,11/11/2018,,,,,,,,M-Tops,,,,,,,41.8598435851,
BANGLADESH - CHITTAGONG,,10/15/2018,,11/11/2018,,,,,,,,A-Accessories,,,,,,,20.9299217926,
BANGLADESH - CHITTAGONG,,10/15/2018,,11/11/2018,,,,,,,,M-Tops,,,,,,,13.953281195,
BANGLADESH - CHITTAGONG,,10/15/2018,,11/11/2018,,,,,,,,M-Tops,,,,,,,13.953281195,
BANGLADESH - CHITTAGONG,,10/15/2018,,11/11/2018,,,,,,,,M-Tops,,,,,,,13.953281195,
BANGLADESH - CHITTAGONG,,10/15/2018,,11/11/2018,,,,,,,,M-Tops,,,,,,,13.953281195,
BANGLADESH - CHITTAGONG,,10/15/2018,,11/11/2018,,,,,,,,M-Tops,,,,,,,27.9065623901,
BANGLADESH - CHITTAGONG,,10/15/2018,,11/11/2018,,,,,,,,M-Tops,,,,,,,6.9766405975,
BANGLADESH - CHITTAGONG,,10/15/2018,,11/11/2018,,,,,,,,A-Accessories,,,,,,,20.9299217926,
BANGLADESH - CHITTAGONG,,10/15/2018,,11/11/2018,,,,,,,,M-Tops,,,,,,,13.953281195,
BANGLADESH - CHITTAGONG,,10/15/2018,,11/11/2018,,,,,,,,M-Tops,,,,,,,6.9766405975,
BANGLADESH - CHITTAGONG,,10/15/2018,,11/11/2018,,,,,,,,M-Tops,,,,,,,27.9065623901,
BANGLADESH - CHITTAGONG,,10/15/2018,,11/11/2018,,,,,,,,M-Tops,,,,,,,6.9766405975,
BANGLADESH - CHITTAGONG,,10/15/2018,,11/11/2018,,,,,,,,A-Accessories,,,,,,,13.953281195,
BANGLADESH - CHITTAGONG,,10/15/2018,,11/11/2018,,,,,,,,M-Tops,,,,,,,13.953281195,
BANGLADESH - CHITTAGONG,,10/15/2018,,11/11/2018,,,,,,,,M-Tops,,,,,,,6.9766405975,
BANGLADESH - CHITTAGONG,,10/15/2018,,11/11/2018,,,,,,,,M-Tops,,,,,,,6.9766405975,
BANGLADESH - CHITTAGONG,,10/15/2018,,11/11/2018,,,,,,,,M-Tops,,,,,,,20.9299217926,
BANGLADESH - CHITTAGONG,,10/15/2018,,11/11/2018,,,,,,,,M-Tops,,,,,,,27.9065623901,
BANGLADESH - CHITTAGONG,,10/15/2018,,11/11/2018,,,,,,,,M-Tops,,,,,,,6.9766405975,
BANGLADESH - CHITTAGONG,,10/15/2018,,11/11/2018,,,,,,,,A-Accessories,,,,,,,27.9065623901,
BANGLADESH - CHITTAGONG,,10/15/2018,,11/11/2018,,,,,,,,M-Tops,,,,,,,20.9299217926,
BANGLADESH - CHITTAGONG,,10/15/2018,,11/11/2018,,,,,,,,M-Tops,,,,,,,13.953281195,
BANGLADESH - CHITTAGONG,,10/15/2018,,11/11/2018,,,,,,,,M-Tops,,,,,,,6.9766405975,
BANGLADESH - CHITTAGONG,,10/15/2018,,11/11/2018,,,,,,,,M-Tops,,,,,,,13.953281195,
BANGLADESH - CHITTAGONG,,10/15/2018,,11/11/2018,,,,,,,,M-Tops,,,,,,,20.9299217926,
BANGLADESH - CHITTAGONG,,10/15/2018,,11/11/2018,,,,,,,,M-Tops,,,,,,,6.9766405975,
BANGLADESH - CHITTAGONG,,10/15/2018,,11/11/2018,,,,,,,,A-Accessories,,,,,,,20.9299217926,
BANGLADESH - CHITTAGONG,,10/15/2018,,11/11/2018,,,,,,,,M-Tops,,,,,,,6.9766405975,
BANGLADESH - CHITTAGONG,,09/30/2018,,10/27/2018,,,,,,,,A-Accessories,,,,,,,83.7196871702,
BANGLADESH - CHITTAGONG,,09/30/2018,,10/27/2018,,,,,,,,M-Tops,,,,,,,54.4177966606,
BANGLADESH - CHITTAGONG,,09/30/2018,,10/27/2018,,,,,,,,M-Tops,,,,,,,54.4177966606,
BANGLADESH - CHITTAGONG,,09/30/2018,,10/27/2018,,,,,,,,M-Tops,,,,,,,54.4177966606,
BANGLADESH - CHITTAGONG,,09/30/2018,,10/27/2018,,,,,,,,A-Accessories,,,,,,,139.5328119504,
BANGLADESH - CHITTAGONG,,09/30/2018,,10/27/2018,,,,,,,,M-Tops,,,,,,,139.5328119504,
BANGLADESH - CHITTAGONG,,09/30/2018,,10/27/2018,,,,,,,,M-Tops,,,,,,,83.7196871702,
BANGLADESH - CHITTAGONG,,09/30/2018,,10/27/2018,,,,,,,,M-Tops,,,,,,,83.7196871702,
BANGLADESH - CHITTAGONG,,09/30/2018,,10/27/2018,,,,,,,,M-Tops,,,,,,,55.8131247801,
BANGLADESH - CHITTAGONG,,09/30/2018,,10/27/2018,,,,,,,,M-Tops,,,,,,,55.8131247801,
BANGLADESH - CHITTAGONG,,09/30/2018,,10/27/2018,,,,,,,,M-Tops,,,,,,,55.8131247801,
BANGLADESH - CHITTAGONG,,09/30/2018,,10/27/2018,,,,,,,,A-Accessories,,,,,,,139.5328119504,
BANGLADESH - CHITTAGONG,,09/30/2018,,10/27/2018,,,,,,,,I-Knitwear,,,,,,,209.2992179256,
BANGLADESH - CHITTAGONG,,09/30/2018,,10/27/2018,,,,,,,,A-Accessories,,,,,,,167.4393743404,
BANGLADESH - CHITTAGONG,,09/30/2018,,10/27/2018,,,,,,,,A-Accessories,,,,,,,153.4860931454,
BANGLADESH - CHITTAGONG,,09/30/2018,,10/27/2018,,,,,,,,I-Knitwear,,,,,,,139.5328119504,
BANGLADESH - CHITTAGONG,,09/30/2018,,10/27/2018,,,,,,,,I-Knitwear,,,,,,,167.4393743404,
BANGLADESH - CHITTAGONG,,09/30/2018,,10/27/2018,,,,,,,,A-Accessories,,,,,,,66.9757497362,
BANGLADESH - CHITTAGONG,,09/30/2018,,10/27/2018,,,,,,,,A-Accessories,,,,,,,66.9757497362,
BANGLADESH - CHITTAGONG,,09/30/2018,,10/27/2018,,,,,,,,A-Accessories,,,,,,,66.9757497362,
CHINA - SHENZHEN,,08/15/2018,,,,,,,,,,C-Trousers,,,,,,,69.7664059752,
CHINA - SHENZHEN,,09/23/2018,,,,,,,,,,C-Trousers,,,,,,,14.5114124428,
CHINA - SHENZHEN,,09/23/2018,,,,,,,,,,C-Trousers,,,,,,,15.0695436906,
CHINA - SHENZHEN,,09/23/2018,,,,,,,,,,C-Trousers,,,,,,,27.3484311423,
CHINA - SHENZHEN,,09/23/2018,,,,,,,,,,C-Trousers,,,,,,,29.5809561335,
CHINA - SHENZHEN,,09/23/2018,,,,,,,,,,C-Trousers,,,,,,,29.5809561335,
CHINA - SHENZHEN,,09/23/2018,,,,,,,,,,C-Trousers,,,,,,,25.6740373989,
CHINA - SHENZHEN,,09/23/2018,,,,,,,,,,C-Trousers,,,,,,,15.0695436906,
CHINA - SHENZHEN,,09/23/2018,,,,,,,,,,C-Trousers,,,,,,,15.0695436906,
CHINA - SHENZHEN,,09/23/2018,,,,,,,,,,C-Trousers,,,,,,,15.6276749384,
CHINA - SHENZHEN,,09/23/2018,,,,,,,,,,C-Trousers,,,,,,,16.1858061862,
BANGLADESH - CHITTAGONG,,10/01/2018,,10/28/2018,,,,,,,,A-Accessories,,,,,,,6.9766405975,
BANGLADESH - CHITTAGONG,,10/01/2018,,10/28/2018,,,,,,,,A-Accessories,,,,,,,6.9766405975,
BANGLADESH - CHITTAGONG,,10/01/2018,,10/28/2018,,,,,,,,M-Tops,,,,,,,4.1859843585,
BANGLADESH - CHITTAGONG,,10/01/2018,,10/28/2018,,,,,,,,M-Tops,,,,,,,9.7672968365,
BANGLADESH - CHITTAGONG,,10/01/2018,,10/28/2018,,,,,,,,A-Accessories,,,,,,,20.9299217926,
BANGLADESH - CHITTAGONG,,10/01/2018,,10/28/2018,,,,,,,,A-Accessories,,,,,,,6.9766405975,
BANGLADESH - CHITTAGONG,,10/01/2018,,10/28/2018,,,,,,,,A-Accessories,,,,,,,6.9766405975,
BANGLADESH - CHITTAGONG,,10/01/2018,,10/28/2018,,,,,,,,A-Accessories,,,,,,,13.953281195,
BANGLADESH - CHITTAGONG,,10/01/2018,,10/28/2018,,,,,,,,A-Accessories,,,,,,,6.9766405975,
BANGLADESH - CHITTAGONG,,10/01/2018,,10/28/2018,,,,,,,,A-Accessories,,,,,,,6.9766405975,
BANGLADESH - CHITTAGONG,,10/01/2018,,10/28/2018,,,,,,,,A-Accessories,,,,,,,6.9766405975,
PAKISTAN - KARACHI,,10/01/2018,,10/30/2018,,,,,,,,M-Tops,,,,,,,27.9065623901,
BANGLADESH - CHITTAGONG,,10/01/2018,,10/28/2018,,,,,,,,A-Accessories,,,,,,,20.9299217926,
CHINA - SHANGHAI,,10/01/2018,,10/30/2018,,,,,,,,D-Jackets,,,,,,,6.9766405975,
CHINA - SHANGHAI,,10/01/2018,,10/30/2018,,,,,,,,D-Jackets,,,,,,,3.4883202988,
CHINA - SHANGHAI,,10/01/2018,,10/30/2018,,,,,,,,D-Jackets,,,,,,,3.4883202988,
CHINA - SHANGHAI,,10/01/2018,,10/30/2018,,,,,,,,D-Jackets,,,,,,,3.4883202988,
CHINA - SHANGHAI,,10/01/2018,,10/30/2018,,,,,,,,M-Tops,,,,,,,2.790656239,
CHINA - SHANGHAI,,10/01/2018,,10/30/2018,,,,,,,,M-Tops,,,,,,,6.9766405975,
CHINA - SHANGHAI,,10/01/2018,,10/30/2018,,,,,,,,M-Tops,,,,,,,8.371968717,
CHINA - SHANGHAI,,10/01/2018,,10/30/2018,,,,,,,,D-Jackets,,,,,,,4.1859843585,
UNKNOWN,,10/01/2018,,,,,,,,,,F-Sweatshirts,,,,,,,6.9766405975,
UNKNOWN,,10/01/2018,,,,,,,,,,F-Sweatshirts,,,,,,,10.4649608963,
BANGLADESH - CHITTAGONG,,10/01/2018,,10/28/2018,,,,,,,,M-Tops,,,,,,,10.4649608963,
BANGLADESH - CHITTAGONG,,10/01/2018,,10/28/2018,,,,,,,,M-Tops,,,,,,,14.6509452548,
UNITED KINGOM,,05/01/2018,,,,,,,,,,Y-Skirts,,,,,,,0.069766406,
UNITED KINGOM,,05/01/2018,,,,,,,,,,M-Tops,,,,,,,0.069766406,
UNITED KINGOM,,05/01/2018,,,,,,,,,,Y-Skirts,,,,,,,0.069766406,
CHINA - SHANGHAI,,09/10/2018,,10/09/2018,,,,,,,,D-Jackets,,,,,,,1.3953281195,
BANGLADESH - CHITTAGONG,,09/10/2018,,10/07/2018,,,,,,,,M-Tops,,,,,,,1.3953281195,
BANGLADESH - CHITTAGONG,,09/10/2018,,10/07/2018,,,,,,,,M-Tops,,,,,,,1.3953281195,
BANGLADESH - CHITTAGONG,,09/10/2018,,10/07/2018,,,,,,,,A-Accessories,,,,,,,1.3953281195,
BANGLADESH - CHITTAGONG,,09/10/2018,,10/07/2018,,,,,,,,A-Accessories,,,,,,,1.3953281195,
BANGLADESH - CHITTAGONG,,09/10/2018,,10/07/2018,,,,,,,,A-Accessories,,,,,,,2.0929921793,
BANGLADESH - CHITTAGONG,,09/10/2018,,10/07/2018,,,,,,,,A-Accessories,,,,,,,2.0929921793,
BANGLADESH - CHITTAGONG,,09/10/2018,,10/07/2018,,,,,,,,M-Tops,,,,,,,2.0929921793,
CHINA - SHANGHAI,,09/10/2018,,10/09/2018,,,,,,,,D-Jackets,,,,,,,0.5581312478,
CHINA - SHANGHAI,,09/10/2018,,10/09/2018,,,,,,,,D-Jackets,,,,,,,0.5581312478,
CHINA - SHANGHAI,,09/10/2018,,10/09/2018,,,,,,,,D-Jackets,,,,,,,0.5581312478,
CHINA - SHANGHAI,,09/01/2018,,09/30/2018,,,,,,,,D-Jackets,,,,,,,3.4883202988,
CHINA - SHANGHAI,,09/01/2018,,09/30/2018,,,,,,,,D-Jackets,,,,,,,3.4883202988,
CHINA - SHANGHAI,,09/01/2018,,09/30/2018,,,,,,,,D-Jackets,,,,,,,13.953281195,
CHINA - SHANGHAI,,09/01/2018,,09/30/2018,,,,,,,,D-Jackets,,,,,,,3.4883202988,
BANGLADESH - CHITTAGONG,,09/01/2018,,09/28/2018,,,,,,,,A-Accessories,,,,,,,6.9766405975,
BANGLADESH - CHITTAGONG,,09/01/2018,,09/28/2018,,,,,,,,A-Accessories,,,,,,,13.953281195,
BANGLADESH - CHITTAGONG,,09/01/2018,,09/28/2018,,,,,,,,A-Accessories,,,,,,,6.9766405975,
BANGLADESH - CHITTAGONG,,09/01/2018,,09/28/2018,,,,,,,,M-Tops,,,,,,,13.953281195,
BANGLADESH - CHITTAGONG,,09/01/2018,,09/28/2018,,,,,,,,M-Tops,,,,,,,13.953281195,
BANGLADESH - CHITTAGONG,,09/01/2018,,09/28/2018,,,,,,,,M-Tops,,,,,,,13.953281195,
BANGLADESH - CHITTAGONG,,09/01/2018,,09/28/2018,,,,,,,,A-Accessories,,,,,,,20.9299217926,
BANGLADESH - CHITTAGONG,,09/01/2018,,09/28/2018,,,,,,,,A-Accessories,,,,,,,6.9766405975,
BANGLADESH - CHITTAGONG,,09/01/2018,,09/28/2018,,,,,,,,A-Accessories,,,,,,,13.953281195,
BANGLADESH - CHITTAGONG,,09/01/2018,,09/28/2018,,,,,,,,A-Accessories,,,,,,,13.953281195,
BANGLADESH - CHITTAGONG,,11/01/2018,,11/28/2018,,,,,,,,M-Tops,,,,,,,13.953281195,
BANGLADESH - CHITTAGONG,,11/01/2018,,11/28/2018,,,,,,,,M-Tops,,,,,,,13.953281195,
BANGLADESH - CHITTAGONG,,11/01/2018,,11/28/2018,,,,,,,,M-Tops,,,,,,,13.953281195,
BANGLADESH - CHITTAGONG,,11/01/2018,,11/28/2018,,,,,,,,M-Tops,,,,,,,13.953281195,
BANGLADESH - CHITTAGONG,,11/01/2018,,11/28/2018,,,,,,,,M-Tops,,,,,,,13.953281195,
BANGLADESH - CHITTAGONG,,11/01/2018,,11/28/2018,,,,,,,,A-Accessories,,,,,,,13.953281195,
BANGLADESH - CHITTAGONG,,11/01/2018,,11/28/2018,,,,,,,,M-Tops,,,,,,,13.953281195,
BANGLADESH - CHITTAGONG,,11/01/2018,,11/28/2018,,,,,,,,M-Tops,,,,,,,13.953281195,
BANGLADESH - CHITTAGONG,,11/01/2018,,11/28/2018,,,,,,,,M-Tops,,,,,,,13.953281195,
INDIA - NHAVA SHEVA,,10/21/2018,,11/12/2018,,,,,,,,F-Sweatshirts,,,,,,,209.2992179256,
INDIA - NHAVA SHEVA,,10/21/2018,,11/12/2018,,,,,,,,F-Sweatshirts,,,,,,,24.4182420913,
INDIA - NHAVA SHEVA,,10/21/2018,,11/12/2018,,,,,,,,F-Sweatshirts,,,,,,,48.8364841826,
INDIA - NHAVA SHEVA,,10/21/2018,,11/12/2018,,,,,,,,F-Sweatshirts,,,,,,,73.2547262739,
INDIA - NHAVA SHEVA,,10/21/2018,,11/12/2018,,,,,,,,F-Sweatshirts,,,,,,,85.1150152897,
INDIA - NHAVA SHEVA,,10/21/2018,,11/12/2018,,,,,,,,F-Sweatshirts,,,,,,,66.9757497362,
INDIA - NHAVA SHEVA,,10/21/2018,,11/12/2018,,,,,,,,F-Sweatshirts,,,,,,,66.9757497362,
INDIA - NHAVA SHEVA,,10/21/2018,,11/12/2018,,,,,,,,F-Sweatshirts,,,,,,,48.8364841826,
INDIA - NHAVA SHEVA,,10/21/2018,,11/12/2018,,,,,,,,F-Sweatshirts,,,,,,,36.2785311071,
INDIA - NHAVA SHEVA,,10/21/2018,,11/12/2018,,,,,,,,F-Sweatshirts,,,,,,,36.2785311071,
INDIA - NHAVA SHEVA,,10/28/2018,,11/19/2018,,,,,,,,F-Sweatshirts,,,,,,,16.0462733743,
INDIA - NHAVA SHEVA,,10/28/2018,,11/19/2018,,,,,,,,F-Sweatshirts,,,,,,,31.3948826888,
INDIA - NHAVA SHEVA,,10/28/2018,,11/19/2018,,,,,,,,F-Sweatshirts,,,,,,,47.4411560631,
INDIA - NHAVA SHEVA,,10/28/2018,,11/19/2018,,,,,,,,F-Sweatshirts,,,,,,,55.1154607204,
INDIA - NHAVA SHEVA,,10/28/2018,,11/19/2018,,,,,,,,F-Sweatshirts,,,,,,,43.2551717046,
INDIA - NHAVA SHEVA,,10/28/2018,,11/19/2018,,,,,,,,F-Sweatshirts,,,,,,,43.2551717046,
INDIA - NHAVA SHEVA,,10/28/2018,,11/19/2018,,,,,,,,F-Sweatshirts,,,,,,,31.3948826888,
INDIA - NHAVA SHEVA,,10/28/2018,,11/19/2018,,,,,,,,F-Sweatshirts,,,,,,,23.7205780316,
INDIA - NHAVA SHEVA,,10/28/2018,,11/19/2018,,,,,,,,F-Sweatshirts,,,,,,,23.7205780316,
INDIA - NHAVA SHEVA,,10/21/2018,,11/12/2018,,,,,,,,F-Sweatshirts,,,,,,,209.2992179256,
INDIA - NHAVA SHEVA,,10/21/2018,,11/12/2018,,,,,,,,F-Sweatshirts,,,,,,,30.6972186291,
INDIA - NHAVA SHEVA,,10/21/2018,,11/12/2018,,,,,,,,F-Sweatshirts,,,,,,,62.7897653777,
INDIA - NHAVA SHEVA,,10/21/2018,,11/12/2018,,,,,,,,F-Sweatshirts,,,,,,,93.4869840067,
INDIA - NHAVA SHEVA,,10/21/2018,,11/12/2018,,,,,,,,F-Sweatshirts,,,,,,,110.2309214408,
INDIA - NHAVA SHEVA,,10/21/2018,,11/12/2018,,,,,,,,F-Sweatshirts,,,,,,,87.208007469,
INDIA - NHAVA SHEVA,,10/21/2018,,11/12/2018,,,,,,,,F-Sweatshirts,,,,,,,85.8126793495,
INDIA - NHAVA SHEVA,,10/21/2018,,11/12/2018,,,,,,,,F-Sweatshirts,,,,,,,62.7897653777,
INDIA - NHAVA SHEVA,,10/21/2018,,11/12/2018,,,,,,,,F-Sweatshirts,,,,,,,47.4411560631,
INDIA - NHAVA SHEVA,,10/21/2018,,11/12/2018,,,,,,,,F-Sweatshirts,,,,,,,47.4411560631,
INDIA - NHAVA SHEVA,,10/28/2018,,11/19/2018,,,,,,,,F-Sweatshirts,,,,,,,16.743937434,
INDIA - NHAVA SHEVA,,10/28/2018,,11/19/2018,,,,,,,,F-Sweatshirts,,,,,,,34.8832029876,
INDIA - NHAVA SHEVA,,10/28/2018,,11/19/2018,,,,,,,,F-Sweatshirts,,,,,,,51.6271404216,
INDIA - NHAVA SHEVA,,10/28/2018,,11/19/2018,,,,,,,,F-Sweatshirts,,,,,,,61.3944372582,
INDIA - NHAVA SHEVA,,10/28/2018,,11/19/2018,,,,,,,,F-Sweatshirts,,,,,,,48.8364841826,
INDIA - NHAVA SHEVA,,10/28/2018,,11/19/2018,,,,,,,,F-Sweatshirts,,,,,,,47.4411560631,
INDIA - NHAVA SHEVA,,10/28/2018,,11/19/2018,,,,,,,,F-Sweatshirts,,,,,,,34.8832029876,
INDIA - NHAVA SHEVA,,10/28/2018,,11/19/2018,,,,,,,,F-Sweatshirts,,,,,,,26.5112342706,
INDIA - NHAVA SHEVA,,10/28/2018,,11/19/2018,,,,,,,,F-Sweatshirts,,,,,,,26.5112342706,
BANGLADESH - CHITTAGONG,,06/06/2018,,07/03/2018,,,,,,,,M-Tops,,,,,,,32.0925467486,
BANGLADESH - CHITTAGONG,,06/06/2018,,07/03/2018,,,,,,,,M-Tops,,,,,,,30.6972186291,
BANGLADESH - CHITTAGONG,,06/06/2018,,07/03/2018,,,,,,,,M-Tops,,,,,,,2.790656239,
BANGLADESH - CHITTAGONG,,06/06/2018,,07/03/2018,,,,,,,,M-Tops,,,,,,,4.1859843585,
INDIA - NHAVA SHEVA,,07/26/2018,,08/17/2018,,,,,,,,M-Tops,,,,,,,174.416014938,
INDIA - NHAVA SHEVA,,07/26/2018,,08/17/2018,,,,,,,,M-Tops,,,,,,,36.9761951668,
INDIA - NHAVA SHEVA,,07/26/2018,,08/17/2018,,,,,,,,M-Tops,,,,,,,58.6037810192,
INDIA - NHAVA SHEVA,,07/26/2018,,08/17/2018,,,,,,,,M-Tops,,,,,,,103.2542808433,
INDIA - NHAVA SHEVA,,07/26/2018,,08/17/2018,,,,,,,,M-Tops,,,,,,,132.5561713529,
INDIA - NHAVA SHEVA,,07/26/2018,,08/17/2018,,,,,,,,M-Tops,,,,,,,110.2309214408,
INDIA - NHAVA SHEVA,,07/26/2018,,08/17/2018,,,,,,,,M-Tops,,,,,,,80.9290309312,
INDIA - NHAVA SHEVA,,07/26/2018,,08/17/2018,,,,,,,,M-Tops,,,,,,,66.2780856764,
INDIA - NHAVA SHEVA,,07/26/2018,,08/17/2018,,,,,,,,M-Tops,,,,,,,43.9528357644,
